type	synonym_id	repository_of_synonym_id	associated_id	domain_description	domain_category	data_location	id	participant.id
synonym	4012585_dbgap_subject_id	dbgap_subject_id	4012585	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	02ab4c0f-fcca-50a1-a5d6-d1f061c73486	bf0a444c-680c-5ea4-9a26-1f99fd4e81e7
synonym	4012598_dbgap_subject_id	dbgap_subject_id	4012598	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	fca7d169-6abb-5a72-9b28-c13b5877d3d6	c0d7bb84-168e-5df8-9603-e50be9bffb73
synonym	4012589_dbgap_subject_id	dbgap_subject_id	4012589	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	243effdc-56d4-56b4-87cd-bda2c4281ea7	4f232fe0-4c65-5479-8dda-c93776e3a750
synonym	4012581_dbgap_subject_id	dbgap_subject_id	4012581	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	aa417979-3f43-52aa-bee4-9a237d34389d	16f7e59a-77e3-564f-a62b-2402f8bbb3c3
synonym	4012596_dbgap_subject_id	dbgap_subject_id	4012596	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	490b2bfc-8350-546c-a38b-f2a1141f474f	4676ff07-8ab2-5668-99c5-c7f85bb15ac2
synonym	4012578_dbgap_subject_id	dbgap_subject_id	4012578	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	930556d4-c5b1-5bf6-800a-6ee33c652d39	3dfd70df-5fcb-5ce2-ba86-6ce2b728098e
synonym	4012600_dbgap_subject_id	dbgap_subject_id	4012600	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b0581e72-c5c1-535e-a281-cacff68c2520	be761de3-db8f-5bc7-a045-0c89cea89fc7
synonym	4012586_dbgap_subject_id	dbgap_subject_id	4012586	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b504b45c-ad14-5661-9fad-e79fe593850d	68e5cdaa-864f-528c-b348-08127693c49c
synonym	4012593_dbgap_subject_id	dbgap_subject_id	4012593	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	a8faee96-363b-53a0-9af6-75f3a03ce23e	9d820109-e659-5ea5-8ece-d488008b29bc
synonym	4012583_dbgap_subject_id	dbgap_subject_id	4012583	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	d97c830c-b858-5c52-9790-a89ac9da0db8	a0aad21d-c20d-53b0-bc53-16dac7bea9d6
synonym	4012587_dbgap_subject_id	dbgap_subject_id	4012587	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b5610060-a634-59bd-a392-df90b831d0ca	86e7af07-2773-55b9-9fb8-6cf55d9e55c5
synonym	4012590_dbgap_subject_id	dbgap_subject_id	4012590	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	d7a640b1-e7ff-5ddd-a894-bed9eab820b6	c5b0b764-d282-5b61-8711-7a1cc314d1b4
synonym	4012572_dbgap_subject_id	dbgap_subject_id	4012572	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	31a61eca-45bc-53ac-8db2-db4552f6ad25	62cc11f4-374e-57b5-ab35-db555ba77e4b
synonym	4012582_dbgap_subject_id	dbgap_subject_id	4012582	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	55a80bb3-d409-5c7d-8f0d-385dd03ce36f	a36d00f1-4a10-5783-8c8a-874284e8fbd9
synonym	4012599_dbgap_subject_id	dbgap_subject_id	4012599	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	96583070-5572-53fc-b809-b310623b1cd4	d9fce894-2951-518c-8e04-750fe1d1937f
