file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/a9cfc756-d599-4fbb-b2ee-babd74e8b416	IGM_PBCBFW-0DU3KA_20240208.clinical_report.json	JSON	544	f71c1dbb5f0f2ad483a8bcb428b61872	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCBFW/archer_fusion/IGM_PBCBFW-0DU3KA_20240208.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCBFW
dg.4DFC/62f4960a-b374-4bc2-9e42-0beed0e3cc30	IGM_PBCGZG-0DU1X7_20240207.clinical_report.json	JSON	1333	7f78590f215dc5ba34a716fa54f1fc69	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCGZG/tumor_normal_exome/IGM_PBCGZG-0DU1X7_20240207.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCGZG
dg.4DFC/2bc29bec-ede1-4baf-b8b2-377ec76f460a	IGM_PBCGZG-0DU1VR_20240206.clinical_report.json	JSON	2985	65cc39ae7723b6fce354c08359a56699	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCGZG/archer_fusion/IGM_PBCGZG-0DU1VR_20240206.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCGZG
dg.4DFC/55dd844e-7981-4fce-beaf-55e04f13c7d6	IGM_PBCHEP-0DU4UK_20240209.clinical_report.json	JSON	3958	1c7153788f52bfd045cad2f13ec8e39e	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHEP/archer_fusion/IGM_PBCHEP-0DU4UK_20240209.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHEP
dg.4DFC/dd5a51a6-5977-4d31-8b6e-a08689c26949	IGM_PBCHEP-0DU4VI_20240209.clinical_report.json	JSON	2637	787e920eafb32a38f2c74cded52b0f87	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHEP/tumor_normal_exome/IGM_PBCHEP-0DU4VI_20240209.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHEP
dg.4DFC/db63190c-f97c-4efb-aeb5-65379b1fb289	IGM_PBCHEP-0DU4VI_20240208.clinical_report.json	JSON	2010	1d82c354eebc426f5403bcf6fc6083eb	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHEP/methylation/IGM_PBCHEP-0DU4VI_20240208.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHEP
dg.4DFC/59d6e800-51c5-467c-8012-a2005004a99d	IGM_PBCHIF-0DTUIA_20240126.clinical_report.json	JSON	517	4c46059dc2ebf8562898aedfae737b97	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHIF/archer_fusion/IGM_PBCHIF-0DTUIA_20240126.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHIF
dg.4DFC/fde4c779-e845-404c-9692-392049a807be	IGM_PBCHIF-0DTUIQ_20240129.clinical_report.json	JSON	4854	24f41053e7199765780edd77b35d7205	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHIF/tumor_normal_exome/IGM_PBCHIF-0DTUIQ_20240129.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHIF
dg.4DFC/68189350-c359-499c-b597-e143b373d62e	IGM_PBCHIF-0DTUIQ_20240126.clinical_report.json	JSON	1477	973ef2309d6b6721809a282b7563c497	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHIF/methylation/IGM_PBCHIF-0DTUIQ_20240126.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHIF
dg.4DFC/35a1029f-63f9-4c92-b344-21ef94ccaa1e	IGM_PBCHLY-0DU4VE_20240209.clinical_report.json	JSON	5085	59b71eee51c3e4a5a78c4820ebb69157	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHLY/tumor_normal_exome/IGM_PBCHLY-0DU4VE_20240209.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHLY
dg.4DFC/58ebcf57-abdb-47c0-8f39-5c43171863e7	IGM_PBCHLY-0DU4UL_20240207.clinical_report.json	JSON	724	988cb51f674a068992f48734cdbffeb4	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_02_22_Release/PBCHLY/archer_fusion/IGM_PBCHLY-0DU4UL_20240207.clinical_report.json	Archer Fusion|Methylation Array|WXS	phs002790.v6.p1	file		phs002790	phs002790_PBCHLY
