type	synonym_id	repository_of_synonym_id	associated_id	domain_description	domain_category	data_location	id	study.id	participant.id	sample.id
synonym	4399439_dbgap_subject_id	dbgap_subject_id	4399439	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	140cc70c-f9b9-5aab-a5f1-f1beddabb296		420b1471-6800-5367-8cce-72ea0350bc5d	
synonym	4399440_dbgap_subject_id	dbgap_subject_id	4399440	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	e373d24f-8e1f-520d-beac-39c2a932e181		4f5fa60c-478e-536a-a638-ea8149836e1a	
synonym	4399441_dbgap_subject_id	dbgap_subject_id	4399441	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	f78c0748-a254-5afa-8496-98fb9b3e220a		66b4bb5a-e7fa-556f-b695-a6a37b836d64	
synonym	4399442_dbgap_subject_id	dbgap_subject_id	4399442	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	9a176e82-97b8-55a2-a0ae-1e16606d8bbb		ee5b3509-812f-5408-b993-80f5028d28fc	
synonym	4399443_dbgap_subject_id	dbgap_subject_id	4399443	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	9b6883b3-86dc-54bc-aaf4-73ab52b04fb4		ea42bfeb-9ccb-52e3-b29e-df592d7894eb	
synonym	4399444_dbgap_subject_id	dbgap_subject_id	4399444	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	47c49dc6-2938-5e84-b01b-23a5c281a1b9		6c063e37-b85b-5e9a-9ed9-18873c1cad40	
synonym	4399445_dbgap_subject_id	dbgap_subject_id	4399445	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	98993f29-baf1-5994-bb73-497ccd9499a2		07b6122d-f2ef-5549-b6c3-143ab389784a	
synonym	4399446_dbgap_subject_id	dbgap_subject_id	4399446	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	4f82c074-7ab2-56f8-b5fc-a00f9efba155		c499e8e9-9496-5c6a-b363-dacea9bf515f	
synonym	4399447_dbgap_subject_id	dbgap_subject_id	4399447	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	765cf1b3-254e-5fae-b9bb-d48998b68259		66ad3a49-b04e-5661-aee5-72aa395d14ea	
synonym	4399448_dbgap_subject_id	dbgap_subject_id	4399448	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	d403ec8e-c4d5-5b04-a444-10129f8f8271		579de681-10d4-55eb-857d-4fe0e5fa73c2	
synonym	4399449_dbgap_subject_id	dbgap_subject_id	4399449	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	2d75f22f-5744-5eb9-99b7-30bd73e37cdd		f3ba8374-8e73-53a0-93ca-8728deca72c3	
synonym	4399450_dbgap_subject_id	dbgap_subject_id	4399450	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3dcc48a9-f355-53cf-a84c-fdd666cd8fca		8ed89651-c600-5f5d-9d4a-534df63f4395	
synonym	4399451_dbgap_subject_id	dbgap_subject_id	4399451	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3b0db2f5-deb2-573a-a6f5-68a92ca62054		5daf27ab-92bd-584b-834e-616a28bd900a	
