type	sequencing_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	checksum_algorithm	checksum_value	library_id	library_selection	library_strategy	library_layout	library_source_material	library_source_molecule	number_of_bp	number_of_reads	design_description	platform	instrument_model	avg_read_length	coverage	reference_genome_assembly	custom_assembly_fasta_file_for_alignment	sequence_alignment_software	cDNA_read	cDNA_read_size	cDNA_read_offset	cell_barcode_offset	cell_barcode_read	cell_barcode_size	single_cell_entity	dissociation_method	end_bias	total_number_of_input_cells	library_construction_method	library_strand	protocols_link	reverse_transcription_primer	spike_in	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	crdc_id	id	sample.id
sequencing_file	Sample_c2fd2b25-c5af-483d-95b4-614deaa037ef_R2.fastq.gz	Sample_c2fd2b25-c5af-483d-95b4-614deaa037ef_R2.fastq.gz	Sequencing	fastq	RNA-Seq of Homo sapiens: Leukemia patients	4124354605	e56deee93f1d3feb355b3e01e65b7e17	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_c2fd2b25-c5af-483d-95b4-614deaa037ef_R2.fastq.gz	dg.4DFC/60b3c035-0f30-420a-85f4-f0a164dfa539			S088R.3.3	PolyA	RNA-Seq	Paired end	Not Reported	Transcriptomic	9902210690	98041690	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Illumina	Illumina HiSeq 2000	101																								00262380-09ef-597a-af00-121fda05f4ba	d8404609-4878-5b1c-8beb-f10d2741251b
sequencing_file	Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R1.fastq.gz	Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R1.fastq.gz	Sequencing	fastq	Exome-Seq of Homo sapiens: Leukemia patients	1555761258	1ee7c4dd2ab576862ee5be6058a8b81e	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R1.fastq.gz	dg.4DFC/ec6c076d-8d9a-425f-a77e-ff9104a4e97b			S070D.2.3	Hybrid Selection	WXS	Paired end	Not Reported	Genomic	4612017000	46120170	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Illumina	Illumina HiSeq 2500	100																								017694ad-7df9-5360-afed-33c7105e4323	6fda690f-0b93-56e9-a587-3c8c93f004ad
sequencing_file	Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R2.fastq.gz	Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R2.fastq.gz	Sequencing	fastq	Exome-Seq of Homo sapiens: Leukemia patients	1592119854	2192f3ced23cadfab35ce78c9c30a86d	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R2.fastq.gz	dg.4DFC/651929c6-5fb0-439d-a68c-c20f31e48430			S070D.2.3	Hybrid Selection	WXS	Paired end	Not Reported	Genomic	4612017000	46120170	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Illumina	Illumina HiSeq 2500	100																								0216ceb0-07ed-51ac-8686-a2aff3c53ab8	6fda690f-0b93-56e9-a587-3c8c93f004ad
sequencing_file	Sample_a1944f19-7aa7-490b-8bf6-9493eb58dfda_R1.fastq.gz	Sample_a1944f19-7aa7-490b-8bf6-9493eb58dfda_R1.fastq.gz	Sequencing	fastq	Exome-Seq of Homo sapiens: Leukemia patients	1310443387	5067160043e72f03710b2c58bd87fe0a	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_a1944f19-7aa7-490b-8bf6-9493eb58dfda_R1.fastq.gz	dg.4DFC/9f5c0bfd-bc15-458c-8845-83394d56eb64			S049D.1.8	Hybrid Selection	WXS	Paired end	Not Reported	Genomic	3908178000	39081780	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Illumina	Illumina HiSeq 2500	100																								03dd1975-2787-54f1-a3c6-d52b5e71d078	be0186aa-f747-55b4-b7b8-ff973cd25a28
sequencing_file	Sample_2120e529-c325-4074-b320-d1f88bbcf4a5_R2.fastq.gz	Sample_2120e529-c325-4074-b320-d1f88bbcf4a5_R2.fastq.gz	Sequencing	fastq	Exome-Seq of Homo sapiens: Leukemia patients	1598845572	c4af142d2670fafc0c9eede96a8a3400	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_2120e529-c325-4074-b320-d1f88bbcf4a5_R2.fastq.gz	dg.4DFC/d728c8c1-4847-481a-bd8c-99a82e006d41			S070D.2.4	Hybrid Selection	WXS	Paired end	Not Reported	Genomic	4638256200	46382562	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Illumina	Illumina HiSeq 2500	100																								041df635-0a52-52f1-887e-f4c064bb4507	6fda690f-0b93-56e9-a587-3c8c93f004ad
sequencing_file	Sample_69d6813d-e444-44fc-b201-fccf082061fe_R1.fastq.gz	Sample_69d6813d-e444-44fc-b201-fccf082061fe_R1.fastq.gz	Sequencing	fastq	RNA-Seq of Homo sapiens: Leukemia patients	3239157414	87878ab762ac4442a078b2eafcdc7e85	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_69d6813d-e444-44fc-b201-fccf082061fe_R1.fastq.gz	dg.4DFC/503d53b9-2a47-4ee3-b082-52592af819a9			S031R.1.3	PolyA	RNA-Seq	Paired end	Not Reported	Transcriptomic	7654276000	61234208	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	Illumina	Illumina HiSeq X Ten	125																								0438aade-afe8-5726-80b6-5503c4471d5d	40e95c53-a48e-5198-b645-2baf64b3b5cf
sequencing_file	Sample_84e5b958-7be0-4860-be27-c93db744287d_R1.fastq.gz	Sample_84e5b958-7be0-4860-be27-c93db744287d_R1.fastq.gz	Sequencing	fastq	RNA-Seq of Homo sapiens: Leukemia patients	3026409514	403ee2def4414dd8c9f11a730afebb80	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_84e5b958-7be0-4860-be27-c93db744287d_R1.fastq.gz	dg.4DFC/2481a6b6-e3fc-4928-9c9a-011f89053ac8			S001R.1.1	PolyA	RNA-Seq	Paired end	Not Reported	Transcriptomic	7317207500	58537660	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	Illumina	Illumina HiSeq X Ten	125																								04f8e120-e1c8-549d-80d8-2027469aa7e8	14922f92-8472-5255-9d0a-12ae044d170f
sequencing_file	Sample_5e5817eb-5308-4b43-9268-e2e4fddd59ca_R2.fastq.gz	Sample_5e5817eb-5308-4b43-9268-e2e4fddd59ca_R2.fastq.gz	Sequencing	fastq	Exome-Seq of Homo sapiens: Leukemia patients	1109664244	dff65623de535ac8b99638c19cc0df96	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_5e5817eb-5308-4b43-9268-e2e4fddd59ca_R2.fastq.gz	dg.4DFC/3a18edf8-2572-4a73-a622-9cf1eb38330b			S033D.1.8	Hybrid Selection	WXS	Paired end	Not Reported	Genomic	3264396000	32643960	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Illumina	Illumina HiSeq 2500	100																								0552912a-20d4-5b4b-9fc3-daa928422a9c	1937d88b-647a-5d5e-ba06-27358acf02d8
sequencing_file	Sample_50e77f4f-755d-4915-93ad-f9d084333506_R2.fastq.gz	Sample_50e77f4f-755d-4915-93ad-f9d084333506_R2.fastq.gz	Sequencing	fastq	RNA-Seq of Homo sapiens: Leukemia patients	3559583629	cf564a710220219a8e8f78258fd48ecc	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_50e77f4f-755d-4915-93ad-f9d084333506_R2.fastq.gz	dg.4DFC/0e37e0ff-3ee0-467d-9205-a3c94af72ced			S037R.3.1	PolyA	RNA-Seq	Paired end	Not Reported	Transcriptomic	7866828250	62934626	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	Illumina	Illumina HiSeq X Ten	125																								05d0e5bf-36d1-52d0-a225-1983537077c5	765a3f27-fd0a-5dc1-9931-0b56076ba100
sequencing_file	Sample_5a692164-bd34-42f1-a9f6-f14d5bbd302c_R1.fastq.gz	Sample_5a692164-bd34-42f1-a9f6-f14d5bbd302c_R1.fastq.gz	Sequencing	fastq	Exome-Seq of Homo sapiens: Leukemia patients	1105543435	794bf8a4aa90d90d6d13a39d76374e26	Sample	Controlled	['phs002599']	['/programs/phs002599']	s3://cds-254-phs002599/Sample_5a692164-bd34-42f1-a9f6-f14d5bbd302c_R1.fastq.gz	dg.4DFC/5e06c3ea-d0ff-40be-9b36-b5ed7a3916a9			S049D.1.7	Hybrid Selection	WXS	Paired end	Not Reported	Genomic	3278405000	32784050	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Illumina	Illumina HiSeq 2500	100																								0619b2ca-c539-5e09-8ca1-71c8fe3f1533	be0186aa-f747-55b4-b7b8-ff973cd25a28
