file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/9e32bcec-2738-491b-98e0-291a3e5378de	Sample_d100aaa6-3316-4f53-885c-ac85ae9a6e1c_R1.fastq.gz	FASTQ	8453385681	a7606be52afea95b7ab30404990a13ba	s3://cds-254-phs002599.v1.p1/Sample_d100aaa6-3316-4f53-885c-ac85ae9a6e1c_R1.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S044R_RNA	phs002599	phs002599_P001
dg.4DFC/057225e6-da06-4d4a-8d20-b85d59ccd7db	Sample_d100aaa6-3316-4f53-885c-ac85ae9a6e1c_R2.fastq.gz	FASTQ	8344848346	f85a4db0fd8d588cc25552dee3394842	s3://cds-254-phs002599.v1.p1/Sample_d100aaa6-3316-4f53-885c-ac85ae9a6e1c_R2.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S044R_RNA	phs002599	phs002599_P001
dg.4DFC/d64e5705-b750-4822-857f-d65e9eded133	Sample_2120e529-c325-4074-b320-d1f88bbcf4a5_R1.fastq.gz	FASTQ	1559902302	b15d05ff422bea84b174a0dc046f8052	s3://cds-254-phs002599.v1.p1/Sample_2120e529-c325-4074-b320-d1f88bbcf4a5_R1.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070D_DNA	phs002599	phs002599_P002
dg.4DFC/d728c8c1-4847-481a-bd8c-99a82e006d41	Sample_2120e529-c325-4074-b320-d1f88bbcf4a5_R2.fastq.gz	FASTQ	1598845572	c4af142d2670fafc0c9eede96a8a3400	s3://cds-254-phs002599.v1.p1/Sample_2120e529-c325-4074-b320-d1f88bbcf4a5_R2.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070D_DNA	phs002599	phs002599_P002
dg.4DFC/69a789e9-dbfc-42be-98b8-64f0e50e9194	Sample_514c8e7b-e50c-4b14-a366-9be52feac4f4_R1.fastq.gz	FASTQ	1564641614	2c7b961ec0bd0116f302cbfa334156d9	s3://cds-254-phs002599.v1.p1/Sample_514c8e7b-e50c-4b14-a366-9be52feac4f4_R1.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070D_DNA	phs002599	phs002599_P002
dg.4DFC/736dbdfd-e0f6-489c-a6c5-aefb0d920f98	Sample_514c8e7b-e50c-4b14-a366-9be52feac4f4_R2.fastq.gz	FASTQ	1602740080	af88fb765ae5e0c6fcbef1e90c876054	s3://cds-254-phs002599.v1.p1/Sample_514c8e7b-e50c-4b14-a366-9be52feac4f4_R2.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070D_DNA	phs002599	phs002599_P002
dg.4DFC/ec6c076d-8d9a-425f-a77e-ff9104a4e97b	Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R1.fastq.gz	FASTQ	1555761258	1ee7c4dd2ab576862ee5be6058a8b81e	s3://cds-254-phs002599.v1.p1/Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R1.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070D_DNA	phs002599	phs002599_P002
dg.4DFC/651929c6-5fb0-439d-a68c-c20f31e48430	Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R2.fastq.gz	FASTQ	1592119854	2192f3ced23cadfab35ce78c9c30a86d	s3://cds-254-phs002599.v1.p1/Sample_a15ef4a8-af59-41b0-81f7-cebc1c7f84cb_R2.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070D_DNA	phs002599	phs002599_P002
dg.4DFC/0ef7e820-a09d-4df2-a131-c839509f6db7	Sample_f58502e3-1b75-4aa6-9904-ad4029544e25_R1.fastq.gz	FASTQ	4316683801	1897e748eae29dc96d9e7f35d881d2f9	s3://cds-254-phs002599.v1.p1/Sample_f58502e3-1b75-4aa6-9904-ad4029544e25_R1.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070R_RNA	phs002599	phs002599_P002
dg.4DFC/191cfec3-c2ca-42c2-818b-0d7d0d7135d4	Sample_f58502e3-1b75-4aa6-9904-ad4029544e25_R2.fastq.gz	FASTQ	4438799466	c397551cab336177238355efec90ec3d	s3://cds-254-phs002599.v1.p1/Sample_f58502e3-1b75-4aa6-9904-ad4029544e25_R2.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S070R_RNA	phs002599	phs002599_P002
dg.4DFC/72f6f4ce-274a-4ab3-b75b-06fa6842cf56	Sample_a0b4ddd5-e2b4-4947-88ee-85379d548d6a_R1.fastq.gz	FASTQ	6667091921	0d4ea45d3c19cf01e8c38ddd85344749	s3://cds-254-phs002599.v1.p1/Sample_a0b4ddd5-e2b4-4947-88ee-85379d548d6a_R1.fastq.gz	RNA-Seq|Targeted-Capture|WXS	phs002599.v1.p1	file	S037D_DNA	phs002599	phs002599_P003
