file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/6c2ef13a-030a-403a-8f1a-6a5a514fce75	J221_J221_na_na_PG_R1_001.fastq.gz	FASTQ	10901280	cf6fe50bef43b5941d45217e699197d2	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/J221_J221_na_na_PG_R1_001.fastq.gz	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	J221_DNA	phs002504	phs002504_J221
dg.4DFC/c376eb3d-d7b7-459e-9ac5-ca09e23091f7	J277_J277_na_na_PG_R1_001.fastq.gz	FASTQ	7693803	8af45a12bb0a8b587ae8d518df39015c	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/J277_J277_na_na_PG_R1_001.fastq.gz	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	J277_DNA	phs002504	phs002504_J277
dg.4DFC/235bc781-2aea-4960-85fb-1630ce0e7828	J300_J300_SR_na_na_PG_R1_001.fastq.gz	FASTQ	10544707	2f92f144156e8ce10e0ca446322aa54b	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/J300_J300_SR_na_na_PG_R1_001.fastq.gz	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	J300_SR_DNA	phs002504	phs002504_J300
dg.4DFC/a02aeb6d-6a1b-4456-af05-1082ded625db	J302_J302_Dx_na_PG_R1_001.fastq.gz	FASTQ	20820226	1555931eaf99a5243a0815c35c3d78ef	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/J302_J302_Dx_na_PG_R1_001.fastq.gz	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	J302_DNA	phs002504	phs002504_J302
dg.4DFC/7ab00077-b920-4009-bbf5-0a072cc3b068	J341_J341_Dx_na_PG_R1_001.fastq.gz	FASTQ	74583602	d2b563252d50b062beb3b9f40f2ab94f	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/J341_J341_Dx_na_PG_R1_001.fastq.gz	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	J341_DNA	phs002504	phs002504_J341
dg.4DFC/82f07f67-671c-45d5-a485-aff7dcbcd5f5	J374_J374_na_na_PG_R1_001.fastq.gz	FASTQ	9836392	a40cc286c7528b74f549fd4be91f1f30	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/J374_J374_na_na_PG_R1_001.fastq.gz	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	J374_DNA	phs002504	phs002504_J374
dg.4DFC/861809bd-3c8c-4d3f-a6e5-93f0992c9432	J397_J397_na_na_PG_R1_001.fastq.gz	FASTQ	8874920	d879a35332bc9d3ac92a80fa739029f9	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/J397_J397_na_na_PG_R1_001.fastq.gz	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	J397_DNA	phs002504	phs002504_J397
dg.4DFC/3f35fe9a-d250-440e-a7ed-abb9953a0a14	SJAML040915_D1.bam	BAM	11026062478	63d3a38e11d6fb5bb8b81bc841d7cceb	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/SJAML040915_D1.bam	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	SJAML040915_D1_DNA	phs002504	phs002504_UPN3240
dg.4DFC/6b355584-1a5b-4c5f-ba6b-1d865b064229	SJAML040915_G1.bam	BAM	12273064800	76caad2791e169da9e14a81db109ad9f	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/SJAML040915_G1.bam	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	SJAML040915_G1_DNA	phs002504	phs002504_UPN3240
dg.4DFC/4a50428e-a34c-48d3-a0c6-b7b03d0ec137	SJJMML014755_R1.bam	BAM	16206623	6c470a0edf70c4afe48ed0bd1f2636cf	s3://cds-256-phs002504.v1.p1-sequencefiles-p30-fy20/SJJMML014755_R1.bam	WXS|Amplicon|Bisulfite-Seq|RNA-Seq|WGA	phs002504.v1.p1	file	SJJMML259R_DNA	phs002504	phs002504_J259
