file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/6f65dc5a-03d2-11ef-ade0-7be81aef9834	PCGA02_10044_1001842_R1.fastq.gz	FASTQ	2523910500	1524dd52e024fa021d176aabe093e963	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/Roswell/PCGA02_10044_1001842_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_50044_6001842_Analyte	phs002371	phs002371_HTA3_50044
dg.4DFC/6f66dea2-03d2-11ef-88dc-4749b94b172e	PCGA02_10044_1001842_R2.fastq.gz	FASTQ	2627190004	349b1da45473463a99b8e3cc539f9cca	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/Roswell/PCGA02_10044_1001842_R2.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_50044_6001842_Analyte	phs002371	phs002371_HTA3_50044
dg.4DFC/6f670620-03d2-11ef-a7a9-438169e1e7e7	PCGA02_20005_1005101_R1.fastq.gz	FASTQ	2817380802	58e70b9cdf85bdc9d713fbb04483e4c4	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20005_1005101_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70147_6047105_Analyte	phs002371	phs002371_HTA3_70147
dg.4DFC/6f672b64-03d2-11ef-a054-5b96de697e78	PCGA02_20127_1027101_R1.fastq.gz	FASTQ	3384759316	7fe24474b9db30c4b664c40304e05a9a	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20127_1027101_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70153_6053101_Analyte	phs002371	phs002371_HTA3_70153
dg.4DFC/6f675076-03d2-11ef-ac8c-137e79d8d241	PCGA02_20137_1037102_R1.fastq.gz	FASTQ	3349018256	f865bbcf0ab8461e92c7e9e4e5ea2616	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20137_1037102_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70147_6047102_Analyte	phs002371	phs002371_HTA3_70147
dg.4DFC/6f6775d8-03d2-11ef-8784-d7808e66c699	PCGA02_20142_1014201_R1.fastq.gz	FASTQ	3448029234	58c367998fe2880f7ac23498b2ba6ceb	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20142_1014201_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70147_6047102_Analyte	phs002371	phs002371_HTA3_70147
dg.4DFC/6f679b94-03d2-11ef-9153-4bda89e540ef	PCGA02_20142_1014202_R1.fastq.gz	FASTQ	2873996797	1e16e1c0d7b0e547ad7bcdbb8f408a24	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20142_1014202_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70150_6015002_Analyte	phs002371	phs002371_HTA3_70150
dg.4DFC/6f67c0c4-03d2-11ef-8961-7f22cb3e4fb5	PCGA02_20142_1042103_R1.fastq.gz	FASTQ	3186411597	36499201a5c4ca6b921891adf30b5752	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20142_1042103_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70147_6047103_Analyte	phs002371	phs002371_HTA3_70147
dg.4DFC/6f67e612-03d2-11ef-be67-537ba3947ab2	PCGA02_20142_1042104_R1.fastq.gz	FASTQ	2886744672	99fff32e06a92e4821609ba471ff5e34	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20142_1042104_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70147_6047104_Analyte	phs002371	phs002371_HTA3_70147
dg.4DFC/6f680b7e-03d2-11ef-9971-4bcfd4c7f91d	PCGA02_20145_1014501_R1.fastq.gz	FASTQ	3190578633	07d64ab3e2a64e76f6c7edac7f5451a5	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20145_1014501_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70153_6053102_Analyte	phs002371	phs002371_HTA3_70153
dg.4DFC/6f6831d0-03d2-11ef-ab70-3bd0f61070a7	PCGA02_20145_1014502_R1.fastq.gz	FASTQ	2951803458	ccab5326f60da518e1f4c53b962ff0db	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20145_1014502_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70153_6053102_Analyte	phs002371	phs002371_HTA3_70153
dg.4DFC/6f685782-03d2-11ef-87ce-7b8657d7356d	PCGA02_20145_1014503_R1.fastq.gz	FASTQ	2581534781	e4bab3d78806c9c1c1c4f729d0425176	s3://cds-243-phs002371/v24.4.1.seq/htan-dcc-bu/Bulk_RNA_Level_1/LUSC/P_LUSC/UCL/PCGA02_20145_1014503_R1.fastq.gz	WXS|RNA-Seq	phs002371.v6.p1	file	HTA3_70149_6049104_Analyte	phs002371	phs002371_HTA3_70149
