file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/4d77758a-4dc6-11ee-91c0-370d68c59628	dbb55d9f-a8f6-40c3-a125-96894c91e694.rsem.genes.results.gz	TXT	2785325	e78aaaf2f71dbb63ccc8c59d10807fe5	s3://cds-412-phs001437-pptc/harmonized-data/gene-expressions/dbb55d9f-a8f6-40c3-a125-96894c91e694.rsem.genes.results.gz	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d786dc8-4dc6-11ee-99dd-2b0d90e15cf8	dbb55d9f-a8f6-40c3-a125-96894c91e694.RNASeQC.counts.tar.gz	TAR	3399111	0f7918bf14a0407466582f0641257e4f	s3://cds-412-phs001437-pptc/harmonized-data/workflow-outputs/rnaseq-analysis/dbb55d9f-a8f6-40c3-a125-96894c91e694.RNASeQC.counts.tar.gz	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d7892da-4dc6-11ee-9fc6-1b935e6d34f4	dbb55d9f-a8f6-40c3-a125-96894c91e694.filtered.A5SS.MATS.JC.txt	TXT	574109	25444eefecbe98ae4851f86cd805a3ac	s3://cds-412-phs001437-pptc/harmonized-data/workflow-outputs/rnaseq-analysis/dbb55d9f-a8f6-40c3-a125-96894c91e694.filtered.A5SS.MATS.JC.txt	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d78b68e-4dc6-11ee-b608-9b5b76f71c13	dbb55d9f-a8f6-40c3-a125-96894c91e694.rsem.isoforms.results.gz	TXT	4904216	01f00bb38579729b516831e8d908addd	s3://cds-412-phs001437-pptc/harmonized-data/gene-expressions/dbb55d9f-a8f6-40c3-a125-96894c91e694.rsem.isoforms.results.gz	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d78d920-4dc6-11ee-9893-5fb65b4afcb5	dbb55d9f-a8f6-40c3-a125-96894c91e694.ReadsPerGene.out.tab.gz	TSV	390965	42fe88d11aeea0ff982348f8833fbb77	s3://cds-412-phs001437-pptc/harmonized-data/workflow-outputs/rnaseq-analysis/dbb55d9f-a8f6-40c3-a125-96894c91e694.ReadsPerGene.out.tab.gz	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d78fbe4-4dc6-11ee-8857-b3cabb0f3ab5	dbb55d9f-a8f6-40c3-a125-96894c91e694.kallisto.abundance.tsv.gz	TSV	3286765	4dcfe73f70087e39d551bce010337fa9	s3://cds-412-phs001437-pptc/harmonized-data/gene-expressions/dbb55d9f-a8f6-40c3-a125-96894c91e694.kallisto.abundance.tsv.gz	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d791dea-4dc6-11ee-9074-3fc4a0c116a8	dbb55d9f-a8f6-40c3-a125-96894c91e694.SJ.out.tab.gz	TSV	2416953	0b20db14a35ddbcf14a1b27cb638c0b8	s3://cds-412-phs001437-pptc/harmonized-data/workflow-outputs/rnaseq-analysis/dbb55d9f-a8f6-40c3-a125-96894c91e694.SJ.out.tab.gz	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d794158-4dc6-11ee-92f2-0376b5aeef15	dbb55d9f-a8f6-40c3-a125-96894c91e694.filtered.MXE.MATS.JC.txt	TXT	483463	95389ea9e0fcc55733901fc216e7c9d5	s3://cds-412-phs001437-pptc/harmonized-data/workflow-outputs/rnaseq-analysis/dbb55d9f-a8f6-40c3-a125-96894c91e694.filtered.MXE.MATS.JC.txt	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d796430-4dc6-11ee-ac9f-671d864d2671	dbb55d9f-a8f6-40c3-a125-96894c91e694.STAR-1.10.1.fusion_predictions.abridged.coding_effect.tsv	TSV	584	db167f6eb28772a3acfbbc2288eb5d67	s3://cds-412-phs001437-pptc/harmonized-data/gene-fusions/dbb55d9f-a8f6-40c3-a125-96894c91e694.STAR-1.10.1.fusion_predictions.abridged.coding_effect.tsv	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d798672-4dc6-11ee-a9c7-978bd797a220	dbb55d9f-a8f6-40c3-a125-96894c91e694.annoFuse_filter.tsv	TSV	2456	677757c0a46ca6cb885dc07a745597a4	s3://cds-412-phs001437-pptc/harmonized-data/gene-fusions/dbb55d9f-a8f6-40c3-a125-96894c91e694.annoFuse_filter.tsv	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d79a904-4dc6-11ee-b2b5-172002b356c4	dbb55d9f-a8f6-40c3-a125-96894c91e694.Aligned.out.sorted.bam.metrics.tsv	TSV	2189	7d7b91d41ba14beb583f8931c70a4365	s3://cds-412-phs001437-pptc/harmonized-data/workflow-outputs/rnaseq-analysis/dbb55d9f-a8f6-40c3-a125-96894c91e694.Aligned.out.sorted.bam.metrics.tsv	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d79cb78-4dc6-11ee-8e7d-a3a05b9cba80	dbb55d9f-a8f6-40c3-a125-96894c91e694.arriba_2.2.1.fusions.tsv	TSV	27667	fd33bf5d5c708b1a55d16c7da6870ff1	s3://cds-412-phs001437-pptc/harmonized-data/gene-fusions/dbb55d9f-a8f6-40c3-a125-96894c91e694.arriba_2.2.1.fusions.tsv	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
dg.4DFC/4d79ee46-4dc6-11ee-a981-5f95beae7d2c	dbb55d9f-a8f6-40c3-a125-96894c91e694.Log.final.out	TXT	2033	9683716a8591787263a5f5e482522add	s3://cds-412-phs001437-pptc/harmonized-data/workflow-outputs/rnaseq-analysis/dbb55d9f-a8f6-40c3-a125-96894c91e694.Log.final.out	RNA-Seq|WXS	phs001437.v2.p1	file	ALL-02_RNA	phs001437	phs001437_P0001
